IdSensore,Tipologia,Unità DiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,Location
19308,Umidità Relativa,%,1518,Dubino La Piazza,993,SO,21/11/2014,,N,5112733,535367,9.45812983,46.16725553,POINT (9.45812983 46.16725553)
19334,Umidità Relativa,%,1551,Premana v.Luciani papa,910,LC,08/07/2015,,N,5099899,532481,9.419878,46.0519,POINT (9.419878 46.0519)
4057,Precipitazione,mm,146,Mezzoldo Passo S.Marco,1824,BG,23/05/2003,,N,5098490,548644,9.62865186,46.0382628,POINT (9.62865186 46.0382628)
14652,Velocità Vento,m/s,1382,Veddasca Monte Cadrigna,1302,VA,19/07/2013,,N,5102054,482122,8.76881513,46.07182708,POINT (8.76881513 46.07182708)
11750,Velocità Vento,m/s,137,Rivolta d'Adda Ist. Spallanzani,102,CR,09/06/1993,,N,5032417,540720,9.52068901,45.44409052,POINT (9.52068901 45.44409052)
14406,Precipitazione,mm,1365,Bione,911,BS,18/11/2012,,N,5057931,603395,10.32736288,45.66721826,POINT (10.32736288 45.66721826)
8199,Precipitazione,mm,865,Cantù Asnago,244,CO,29/04/2003,,N,5062780,507811,9.10037269,45.71853181,POINT (9.10037269 45.71853181)
8006,Precipitazione,mm,856,Fortunago,501,PV,01/01/1998,,N,4973248,515391,9.19499417,44.91250111,POINT (9.19499417 44.91250111)
14527,Precipitazione,mm,1375,Varano Borghi,241,VA,27/03/2013,,N,5068133,477631,8.71232365,45.76639371,POINT (8.71232365 45.76639371)
22017,Radiazione Globale,W/m²,1890,Tavernole sul Mella Monte Guglielmo,1790,BS,14/10/2019,,N,5067376,591417,10.17540709,45.75389593,POINT (10.17540709 45.75389593)
8196,Temperatura,°C,886,Vigevano SS494,94,PV,18/02/2003,,N,5020886,490573,8.87967586,45.34142636,POINT (8.87967586 45.34142636)
19375,Temperatura,°C,1651,Morbegno eliporto,230,SO,28/07/2016,,N,5109394,545135,9.58432198,46.13664246,POINT (9.58432198 46.13664246)
14304,Livello Idrometrico,cm,1349,Rivolta d'Adda SP 4,106,CR,23/10/2012,,N,5035962,538944,9.49827164,45.47610117,POINT (9.49827164 45.47610117)
14014,Temperatura,°C,1077,Oltre il Colle Zambla,1138,BG,13/01/2012,,N,5082261,561209,9.78893967,45.89119304,POINT (9.78893967 45.89119304)
17573,Temperatura,°C,1880,Lomello Cantona,84,PV,05/12/2018,,N,4996463,484923,8.80829914,45.12147725,POINT (8.80829914 45.12147725)
14031,Velocità Vento,m/s,1211,Castronno,379,VA,12/02/2012,,N,5066146,486058,8.82076322,45.74873297,POINT (8.82076322 45.74873297)
8005,Temperatura,°C,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,01/01/1998,,N,4947846,517168,9.21663743,44.6837785,POINT (9.21663743 44.6837785)
6806,Velocità Vento,m/s,654,Sarezzo v.Minelli,269,BS,01/01/1990,10/12/2018,S,5055826,593900,10.20509022,45.64962671,POINT (10.20509022 45.64962671)
22552,Velocità Vento,m/s,214,Bigarello,15,MN,25/11/2022,,N,5005622,648246,10.887137,45.18849864,POINT (10.887137 45.18849864)
7047,Umidità Relativa,%,695,Ponti sul Mincio v.San Martino,113,MN,19/12/2006,,N,5030184,631718,10.68336214,45.41277633,POINT (10.68336214 45.41277633)
9101,Precipitazione,mm,1238,Val Masino S.Martino,943,SO,21/02/2000,,N,5121068,548737,9.63217806,46.24144667,POINT (9.63217806 46.24144667)
2453,Direzione Vento,°,133,Bema,958,SO,01/01/1993,,N,5105929,544001,9.5693423,46.10552765,POINT (9.5693423 46.10552765)
8191,Temperatura,°C,908,Voghera v. Cambiaso,95,PV,04/03/2003,,N,4981870,501379,9.01750575,44.9902815,POINT (9.01750575 44.9902815)
9083,Livello Idrometrico,cm,1229,Gandellino Grabiasca,738,BG,01/01/2004,,N,5095336,573386,9.94787769,46.00767519,POINT (9.94787769 46.00767519)
19300,Velocità Vento,m/s,1514,Carenno centro sportivo,633,LC,30/07/2014,,N,5072042,536210,9.46596925,45.8009939,POINT (9.46596925 45.8009939)
9940,Velocità Vento,m/s,677,Cremona Via Fatebenefratelli,43,CR,12/09/2008,,N,4999315,582066,10.04384767,45.14254358,POINT (10.04384767 45.14254358)
9393,Umidità Relativa,%,1239,San Pellegrino Terme P.za Alighieri,350,BG,22/01/2009,19/03/2013,S,5077078,551733,9.66626614,45.84532778,POINT (9.66626614 45.84532778)
9931,Direzione Vento,°,677,Cremona Via Fatebenefratelli,43,CR,12/09/2008,,N,4999315,582066,10.04384767,45.14254358,POINT (10.04384767 45.14254358)
6849,Temperatura,°C,659,Odolo v.Praes,349,BS,08/10/1990,,N,5055661,608260,10.38929672,45.64605175,POINT (10.38929672 45.64605175)
14125,Temperatura,°C,1328,Teglio S. Giacomo,357,SO,20/04/2012,,N,5112157,580182,10.03847892,46.15827664,POINT (10.03847892 46.15827664)
5968,Temperatura,°C,628,Cremona p.zza Libertà,61,CR,10/06/1992,04/04/2006,S,4998730,581171,10.03237064,45.13738208,POINT (10.03237064 45.13738208)
14769,Umidità Relativa,%,1553,Mozzanica v.Donizetti,104,BG,20/07/2015,,N,5036208,553342,9.68248866,45.47736192,POINT (9.68248866 45.47736192)
12025,Temperatura,°C,1297,Spinadesco v.Battisti,48,CR,03/02/2011,,N,5000087,573153,9.93059842,45.15047339,POINT (9.93059842 45.15047339)
11218,Direzione Vento,°,1222,Cavargna,1100,CO,03/05/2012,,N,5104225,508568,9.11084686,46.09155206,POINT (9.11084686 46.09155206)
14577,Velocità Vento,m/s,1378,Tignale Oldesio,374,BS,23/07/2013,,N,5065781,633895,10.7209063,45.7326393,POINT (10.7209063 45.7326393)
6164,Umidità Relativa,%,573,Colico v.La Madoneta,229,LC,11/07/2001,,N,5109468,529713,9.38468725,46.1381409,POINT (9.38468725 46.1381409)
19124,Velocità Vento,m/s,1264,Sondrio v.Paribelli,290,SO,24/01/2014,22/01/2019,S,5113073,567873,9.87921169,46.16785664,POINT (9.87921169 46.16785664)
16,Livello Idrometrico,cm,9,Sondrio Ponte Eifell,300,SO,24/03/1989,,N,5113305,566873,9.86629046,46.17003911,POINT (9.86629046 46.17003911)
9090,Precipitazione,mm,1210,Ranzanico,486,BG,01/01/2004,,N,5070741,572525,9.9330421,45.78641993,POINT (9.9330421 45.78641993)
6046,Direzione Vento,°,535,Lacchiarella v.Molise,97,MI,01/01/1999,,N,5019010,510542,9.1345295,45.32452314,POINT (9.1345295 45.32452314)
14700,Precipitazione,mm,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.33920315,46.29151911,POINT (9.33920315 46.29151911)
32354,Umidità Relativa,%,1807,Ispra JRC,249,VA,21/04/2022,,N,5072552,471760,8.6365627,45.80595188,POINT (8.6365627 45.80595188)
5908,Precipitazione,mm,502,Milano v.Juvara,122,MI,01/01/1989,,N,5035546,517377,9.22231536,45.47322769,POINT (9.22231536 45.47322769)
5921,Precipitazione,mm,571,Bormio v.Monte Braulio,1225,SO,01/11/1993,04/10/2016,S,5147136,605598,10.37543275,46.46952397,POINT (10.37543275 46.46952397)
14221,Temperatura,°C,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.91515411,46.34981046,POINT (9.91515411 46.34981046)
11739,Velocità Vento,m/s,110,Gonzaga Palidano,22,MN,01/01/1999,,N,4980052,638675,10.75828107,44.96037167,POINT (10.75828107 44.96037167)
14546,Temperatura,°C,1376,Puegnago del Garda,291,BS,19/04/2013,,N,5048460,617051,10.5003309,45.5798378,POINT (10.5003309 45.5798378)
8153,Livello Idrometrico,cm,886,Vigevano SS494,94,PV,25/05/2000,,N,5020886,490573,8.87967586,45.34142636,POINT (8.87967586 45.34142636)
14367,Temperatura,°C,1360,Clusone SP 671,564,BG,14/11/2012,,N,5081243,572409,9.93314133,45.88094706,POINT (9.93314133 45.88094706)
2064,Umidità Relativa,%,104,Segrate Milano Due,120,MI,21/06/1995,16/06/2004,S,5038760,520713,9.26513128,45.50206551,POINT (9.26513128 45.50206551)
6440,Radiazione Globale,W/m²,629,Crema v.XI febbraio,79,CR,01/01/2002,,N,5023885,555127,9.70395139,45.36631075,POINT (9.70395139 45.36631075)
2140,Precipitazione,mm,110,Gonzaga Palidano,22,MN,03/01/1994,,N,4980052,638675,10.75828107,44.96037167,POINT (10.75828107 44.96037167)
11383,Altezza Neve,cm,1214,Oltre il Colle Acquedotto,1084,BG,15/01/2005,23/12/2011,S,5082095,559544,9.76747367,45.88984764,POINT (9.76747367 45.88984764)
9380,Umidità Relativa,%,1232,Lavena Ponte Tresa depuratore,279,VA,16/12/2008,18/04/2012,S,5090577,489263,8.86142711,45.96868806,POINT (8.86142711 45.96868806)
14007,Direzione Vento,°,1077,Oltre il Colle Zambla,1138,BG,13/01/2012,,N,5082261,561209,9.78893967,45.89119304,POINT (9.78893967 45.89119304)
14588,Umidità Relativa,%,1379,Gargnano,984,BS,15/07/2015,,N,5065317,625847,10.61740677,45.72996009,POINT (10.61740677 45.72996009)
5888,Temperatura,°C,617,Tavazzano con Villavesco Enel suolo,80,LO,13/01/2000,15/06/2015,S,5020175,533401,9.42627342,45.33429114,POINT (9.42627342 45.33429114)
11217,Velocità Vento,m/s,1222,Cavargna,1100,CO,02/04/2012,,N,5104225,508568,9.11084686,46.09155206,POINT (9.11084686 46.09155206)
19242,Velocità Vento,m/s,502,Milano v.Juvara,122,MI,03/03/2014,,N,5035546,517377,9.22231536,45.47322769,POINT (9.22231536 45.47322769)
9935,Radiazione Globale,W/m²,677,Cremona Via Fatebenefratelli,43,CR,10/04/2006,,N,4999315,582066,10.04384767,45.14254358,POINT (10.04384767 45.14254358)
14049,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,17/02/2012,,N,4997179,594005,10.19526123,45.1218284,POINT (10.19526123 45.1218284)
4067,Umidità Relativa,%,148,Arconate SMR,182,MI,02/07/2002,,N,5043898,488082,8.84732669,45.54852147,POINT (8.84732669 45.54852147)
5939,Temperatura,°C,557,Lonate Pozzolo v.Veneto,204,VA,13/12/1996,19/06/2018,S,5048975,479783,8.74080297,45.59402776,POINT (8.74080297 45.59402776)
9093,Precipitazione,mm,1213,Mezzoldo Ronchi,988,BG,01/01/2004,02/08/2012,S,5095843,551256,9.66212067,46.01425236,POINT (9.66212067 46.01425236)
5924,Temperatura,°C,567,Chiavenna v.Cerletti,333,SO,27/10/1993,21/10/2010,S,5129768,530454,9.39559186,46.32081378,POINT (9.39559186 46.32081378)
8692,Precipitazione,mm,866,Paderno Dugnano Palazzolo,168,MI,07/02/2006,24/11/2014,S,5047708,512402,9.15897783,45.58280558,POINT (9.15897783 45.58280558)
17511,Radiazione Globale,W/m²,856,Fortunago,501,PV,21/10/2018,,N,4973248,515391,9.19499417,44.91250111,POINT (9.19499417 44.91250111)
22580,Precipitazione,mm,1955,Magasa Malga Corva,1244,BS,01/06/2023,,N,5070236,626539,0,0,POINT (0 0)
4012,Radiazione Globale,W/m²,141,Vertemate con Minoprio serre,310,CO,25/05/2002,,N,5062832,506653,9.0854885,45.71901089,POINT (9.0854885 45.71901089)
8181,Livello Idrometrico,cm,895,Soncino v. Brescia,87,CR,05/03/2003,,N,5027680,569678,9.89027567,45.3991695,POINT (9.89027567 45.3991695)
32413,Radiazione Globale,W/m²,1680,Vilminore di Scalve Presolana,1856,BG,15/11/2017,,N,5092483,580679,10.041578,45.98117244,POINT (10.041578 45.98117244)
8157,Temperatura,°C,817,Pavia SS 35,71,PV,04/05/2000,,N,5003026,511523,9.14666412,45.18062204,POINT (9.14666412 45.18062204)
14252,Altezza Neve,cm,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.36883561,46.42312151,POINT (9.36883561 46.42312151)
17481,Velocità Vento,m/s,1873,Abbiategrasso Strada Casalina,115,MI,28/12/2018,,N,5026799,491367,8.88970564,45.39465495,POINT (8.88970564 45.39465495)
9757,Direzione Vento,°,833,Gerola Alta Pescegallo,1875,SO,01/01/1992,,N,5097116,544202,9.57112074,46.0261969,POINT (9.57112074 46.0261969)
5929,Precipitazione,mm,569,Sondrio v.Mazzini,307,SO,28/10/1993,11/01/2012,S,5113078,567173,9.87014581,46.16797103,POINT (9.87014581 46.16797103)
14668,Direzione Vento,°,1383,Sarezzo v.della Fonte,290,BS,05/06/2013,,N,5057824,592468,10.1870962,45.66779897,POINT (10.1870962 45.66779897)
2374,Umidità Relativa,%,126,Casatenovo prato,360,LC,26/04/2002,30/10/2017,S,5060979,524066,9.30914781,45.70195333,POINT (9.30914781 45.70195333)
9395,Umidità Relativa,%,1209,Rota d'Imagna,674,BG,23/01/2009,,N,5076380,539709,9.51135208,45.83984475,POINT (9.51135208 45.83984475)
14082,Velocità Vento,m/s,1325,Collio Memmo,1069,BS,15/03/2012,,N,5073930,602209,10.31552778,45.81136111,POINT (10.31552778 45.81136111)
14537,Velocità Vento,m/s,1375,Varano Borghi,241,VA,27/03/2013,,N,5068133,477631,8.71232365,45.76639371,POINT (8.71232365 45.76639371)
2201,Umidità Relativa,%,115,Ispra tetto,193,VA,24/09/2003,01/08/2012,S,5073482,470058,9.701628,45.879961,POINT (9.701628 45.879961)
9106,Precipitazione,mm,1205,Molteno Cimitero,278,LC,01/01/2004,,N,5069985,523872,9.30710044,45.78301922,POINT (9.30710044 45.78301922)
11020,Umidità Relativa,%,1205,Molteno Cimitero,278,LC,16/12/2010,,N,5069985,523872,9.30710044,45.78301922,POINT (9.30710044 45.78301922)
14066,Direzione Vento,°,1324,Limone sul Garda,75,BS,13/03/2012,,N,5074143,639088,10.79005556,45.80683333,POINT (10.79005556 45.80683333)
14278,Direzione Vento,°,1347,Barzio Piani di Bobbio,1713,LC,14/10/2012,,N,5089669,538832,9.50113918,45.95949713,POINT (9.50113918 45.95949713)
14665,Temperatura,°C,1383,Sarezzo v.della Fonte,290,BS,02/11/2012,,N,5057824,592468,10.1870962,45.66779897,POINT (10.1870962 45.66779897)
19165,Velocità Vento,m/s,679,Valmadrera v.Pozzi,247,LC,18/06/2014,,N,5076576,527307,9.35166247,45.84221272,POINT (9.35166247 45.84221272)
22006,Umidità Relativa,%,1890,Tavernole sul Mella Monte Guglielmo,1790,BS,14/10/2019,,N,5067376,591417,10.17540709,45.75389593,POINT (10.17540709 45.75389593)
2039,Temperatura,°C,102,San Colombano al Lambro,140,MI,27/06/2001,,N,5002165,538425,9.48899684,45.17191896,POINT (9.48899684 45.17191896)
8141,Livello Idrometrico,cm,877,Bovegno ponte Zigole,572,BS,06/06/2001,,N,5070534,598195,10.26318272,45.78138436,POINT (10.26318272 45.78138436)
8381,Livello Idrometrico,cm,860,Angera v.le Repubblica,202,VA,24/07/1998,15/12/2011,S,5068671,466871,8.57392189,45.77080719,POINT (8.57392189 45.77080719)
8010,Precipitazione,mm,835,Valdisotto Oga S. Colombano,2300,SO,01/01/1992,,N,5145272,600293,10.30596404,46.45356516,POINT (10.30596404 46.45356516)
14165,Umidità Relativa,%,1219,Casalbuttano ed Uniti,56,CR,09/10/2012,,N,5011836,575599,9.96349494,45.25595928,POINT (9.96349494 45.25595928)
131,Velocità Vento,m/s,35,Caspoggio Piazzo Cavalli,1719,SO,15/10/2004,,N,5122179,567130,9.870887,46.249872,POINT (9.870887 46.249872)
8167,Precipitazione,mm,860,Angera v.le Repubblica,202,VA,05/07/2000,,N,5068671,466871,8.57392189,45.77080719,POINT (8.57392189 45.77080719)
8178,Temperatura,°C,894,Lomello SS 211,95,PV,16/01/2000,26/11/2018,S,4996705,484221,8.79937869,45.12364792,POINT (8.79937869 45.12364792)
32247,Umidità Relativa,%,904,Paisco Loveno,816,BS,01/08/2016,,N,5103599,600282,10.29694303,46.07861336,POINT (10.29694303 46.07861336)
6458,Radiazione Globale,W/m²,502,Milano v.Juvara,122,MI,01/01/1999,,N,5035546,517377,9.22231536,45.47322769,POINT (9.22231536 45.47322769)
8094,Precipitazione,mm,832,Lanzada Palù,2151,SO,01/01/1992,,N,5126972,568128,9.88452786,46.2929069,POINT (9.88452786 46.2929069)
5128,Precipitazione,mm,166,Mantova Lunetta2 SMR,25,MN,08/01/2006,,N,5002119,643358,10.82394014,45.15799358,POINT (10.82394014 45.15799358)
2415,Umidità Relativa,%,130,Brescia ITAS Pastori,149,BS,01/01/1995,,N,5042175,598502,10.26138219,45.52614578,POINT (10.26138219 45.52614578)
19441,Temperatura,°C,1659,Mornico al Serio campo sportivo,162,BG,14/04/2017,,N,5049158,562551,9.801961,45.593154,POINT (9.801961 45.593154)
9020,Temperatura,°C,1222,Cavargna,1100,CO,09/04/2004,,N,5104225,508568,9.11084686,46.09155206,POINT (9.11084686 46.09155206)
9001,Temperatura,°C,1210,Ranzanico,486,BG,01/01/2004,,N,5070741,572525,9.9330421,45.78641993,POINT (9.9330421 45.78641993)
14128,Precipitazione,mm,1328,Teglio S. Giacomo,357,SO,20/04/2012,,N,5112157,580182,10.03847892,46.15827664,POINT (10.03847892 46.15827664)
6696,Radiazione Globale,W/m²,642,Pavia v. Folperti,77,PV,01/06/2002,,N,5004590,512932,9.16464919,45.19468231,POINT (9.16464919 45.19468231)
9022,Temperatura,°C,1236,Porlezza Ponte Cuccio,304,CO,08/01/2004,13/12/2012,S,5098356,510909,9.14099594,46.03869656,POINT (9.14099594 46.03869656)
2148,Radiazione Globale,W/m²,111,Cassina Valsassina Moggio,1234,LC,31/10/2003,,N,5084512,538583,9.49750222,45.91309369,POINT (9.49750222 45.91309369)
5890,Temperatura,°C,598,San Rocco al Porto v.Matteotti,50,LO,23/01/2002,,N,4992297,555154,9.70079278,45.08199189,POINT (9.70079278 45.08199189)
9023,Temperatura,°C,1232,Lavena Ponte Tresa depuratore,279,VA,01/01/2004,18/04/2012,S,5090577,489263,8.86142711,45.96868806,POINT (8.86142711 45.96868806)
19341,Direzione Vento,°,1551,Premana v.Luciani papa,910,LC,08/07/2015,,N,5099899,532481,9.419878,46.0519,POINT (9.419878 46.0519)
10570,Temperatura,°C,1273,Val Masino Bagni,1191,SO,15/07/2011,12/02/2021,S,5121270,545980,9.59643936,46.24345747,POINT (9.59643936 46.24345747)
19019,Velocità Vento,m/s,501,Milano v.Marche,129,MI,29/10/2013,,N,5038105,514918,9.19093444,45.49631883,POINT (9.19093444 45.49631883)
14687,Umidità Relativa,%,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.33920315,46.29151911,POINT (9.33920315 46.29151911)
6727,Temperatura,°C,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.86031156,45.32640825,POINT (8.86031156 45.32640825)
14006,Velocità Vento,m/s,1077,Oltre il Colle Zambla,1138,BG,16/09/2013,,N,5082261,561209,9.78893967,45.89119304,POINT (9.78893967 45.89119304)
10556,Radiazione Globale,W/m²,554,Saronno v.Santuario,212,VA,06/07/2010,,N,5052646,502058,9.02640138,45.62735705,POINT (9.02640138 45.62735705)
8118,Livello Idrometrico,cm,864,Castellanza C.so G. Matteotti,206,VA,24/07/1998,,N,5050408,492783,8.90745369,45.60718181,POINT (8.90745369 45.60718181)
14445,Temperatura,°C,1366,Porlezza torrente,291,CO,10/05/2013,,N,5098254,510895,9.14079938,46.03777316,POINT (9.14079938 46.03777316)
14039,Umidità Relativa,%,836,Aprica,1950,SO,27/02/2012,,N,5109097,588704,10.14826598,46.12968795,POINT (10.14826598 46.12968795)
2442,Direzione Vento,°,132,Bergamo v.Stezzano,211,BG,19/05/1993,,N,5056541,551321,9.65876847,45.66051928,POINT (9.65876847 45.66051928)
8218,Temperatura,°C,896,Collio S.Colombano,960,BS,09/04/2003,15/03/2012,S,5073980,606852,10.37527678,45.81111356,POINT (10.37527678 45.81111356)
14765,Precipitazione,mm,1553,Mozzanica v.Donizetti,104,BG,13/08/2015,,N,5036208,553342,9.68248866,45.47736192,POINT (9.68248866 45.47736192)
6443,Radiazione Globale,W/m²,617,Tavazzano con Villavesco Enel suolo,80,LO,13/01/2000,15/06/2015,S,5020175,533401,9.42627342,45.33429114,POINT (9.42627342 45.33429114)
11025,Precipitazione,mm,826,Gavardo SP 116,205,BS,06/08/2020,,N,5049767,612403,10.44108528,45.59235897,POINT (10.44108528 45.59235897)
17593,Radiazione Globale,W/m²,1889,Val Masino Merdarola,2280,SO,01/08/2019,,N,5119691,544851,9.58163635,46.22931619,POINT (9.58163635 46.22931619)
17502,Velocità Vento,m/s,817,Pavia SS 35,71,PV,21/10/2018,,N,5003026,511523,9.14666412,45.18062204,POINT (9.14666412 45.18062204)
14313,Livello Idrometrico,cm,1352,Calvisano Mezzane,71,BS,31/10/2012,15/11/2018,S,5022526,609865,10.40247331,45.34764189,POINT (10.40247331 45.34764189)
22002,Altezza Neve,cm,1890,Tavernole sul Mella Monte Guglielmo,1790,BS,06/11/2019,,N,5067376,591417,10.17540709,45.75389593,POINT (10.17540709 45.75389593)
14725,Temperatura,°C,1545,San Siro Alpe Rescascìa,1285,CO,30/12/2014,,N,5102069,518430,9.2383327,46.0719452,POINT (9.2383327 46.0719452)
8143,Livello Idrometrico,cm,879,Capriolo SP12,178,BS,01/02/2001,,N,5055325,571386,9.91612981,45.6478065,POINT (9.91612981 45.6478065)
14139,Temperatura,°C,1330,Olgiate Comasco v.Repubblica,400,CO,18/04/2012,,N,5068834,497872,8.97262961,45.77306208,POINT (8.97262961 45.77306208)
2614,Precipitazione,mm,212,Canzo,1233,CO,26/11/2008,,N,5077224,524701,9.31813681,45.84814356,POINT (9.31813681 45.84814356)
19443,Precipitazione,mm,1659,Mornico al Serio campo sportivo,162,BG,08/09/2017,,N,5049158,562551,9.801961,45.593154,POINT (9.801961 45.593154)
17506,Radiazione Globale,W/m²,816,Sermide e Felonica SP 91,10,MN,21/10/2018,,N,4987208,680433,11.28993625,45.01536422,POINT (11.28993625 45.01536422)
9002,Temperatura,°C,1211,Castronno,379,VA,01/01/2004,,N,5066146,486058,8.82076322,45.74873297,POINT (8.82076322 45.74873297)
17580,Temperatura,°C,847,Carona Carisole,1954,BG,20/08/2016,,N,5098634,561423,9.79379959,46.03852339,POINT (9.79379959 46.03852339)
9827,Radiazione Globale,W/m²,835,Valdisotto Oga S. Colombano,2300,SO,01/10/1992,,N,5145272,600293,10.30596404,46.45356516,POINT (10.30596404 46.45356516)
6994,Umidità Relativa,%,679,Valmadrera v.Pozzi,247,LC,02/02/2006,,N,5076576,527307,9.35166247,45.84221272,POINT (9.35166247 45.84221272)
4020,Radiazione Globale,W/m²,142,Caiolo,274,SO,24/05/2002,,N,5111566,561195,9.79251888,46.15492316,POINT (9.79251888 46.15492316)
19115,Velocità Vento,m/s,706,Lecco v.Sora,272,LC,17/12/2013,,N,5078987,531045,9.39995481,45.86375372,POINT (9.39995481 45.86375372)
14402,Umidità Relativa,%,1365,Bione,911,BS,18/11/2012,,N,5057931,603395,10.32736288,45.66721826,POINT (10.32736288 45.66721826)
12720,Direzione Vento,°,1899,Bereguardo Fornasetta,95,PV,16/08/2020,,N,5012143,501719,9.02191087,45.26278148,POINT (9.02191087 45.26278148)
14141,Precipitazione,mm,1330,Olgiate Comasco v.Repubblica,400,CO,08/06/2016,,N,5068834,497872,8.97262961,45.77306208,POINT (8.97262961 45.77306208)
9938,Temperatura,°C,677,Cremona Via Fatebenefratelli,43,CR,10/04/2006,,N,4999315,582066,10.04384767,45.14254358,POINT (10.04384767 45.14254358)
4029,Radiazione Globale,W/m²,143,Livigno Passo Foscagno,2320,SO,02/06/2002,,N,5149692,592662,10.20748854,46.49442378,POINT (10.20748854 46.49442378)
5876,Precipitazione,mm,573,Colico v.La Madoneta,229,LC,06/11/1990,,N,5109468,529713,9.38468725,46.1381409,POINT (9.38468725 46.1381409)
6992,Temperatura,°C,679,Valmadrera v.Pozzi,247,LC,02/02/2006,,N,5076576,527307,9.35166247,45.84221272,POINT (9.35166247 45.84221272)
14473,Umidità Relativa,%,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.452199,45.83860244,POINT (10.452199 45.83860244)
6179,Umidità Relativa,%,502,Milano v.Juvara,122,MI,01/01/1999,,N,5035546,517377,9.22231536,45.47322769,POINT (9.22231536 45.47322769)
19374,Radiazione Globale,W/m²,620,Milano v.Brera,122,MI,08/07/2016,,N,5035365,514782,9.18911083,45.47165828,POINT (9.18911083 45.47165828)
8135,Precipitazione,mm,874,Sarnico v. Roma,197,BG,12/04/2001,,N,5057377,574538,9.95688896,45.66594103,POINT (9.95688896 45.66594103)
12761,Altezza Neve,cm,1420,Gordona,1362,SO,02/12/2020,,N,5126494,526127,9.33920315,46.29151911,POINT (9.33920315 46.29151911)
14584,Radiazione Globale,W/m²,1378,Tignale Oldesio,374,BS,23/07/2013,,N,5065781,633895,10.7209063,45.7326393,POINT (10.7209063 45.7326393)
17572,Precipitazione,mm,1880,Lomello Cantona,84,PV,05/12/2018,,N,4996463,484923,8.80829914,45.12147725,POINT (8.80829914 45.12147725)
2407,Direzione Vento,°,129,Capo di Ponte v.Briscioli,362,BS,12/09/2003,,N,5097875,603903,10.3425026,46.02656354,POINT (10.3425026 46.02656354)
6476,Radiazione Globale,W/m²,559,Somma Lombardo v.Facchinetti,210,VA,20/03/2000,30/10/2020,S,5055150,477613,8.71269853,45.64954097,POINT (8.71269853 45.64954097)
19384,Radiazione Globale,W/m²,1651,Morbegno eliporto,230,SO,28/07/2016,,N,5109394,545135,9.58432198,46.13664246,POINT (9.58432198 46.13664246)
8160,Precipitazione,mm,824,Clusone Campo Sportivo,591,BG,21/11/2001,21/07/2015,S,5081860,573451,9.94666236,45.88638933,POINT (9.94666236 45.88638933)
14100,Direzione Vento,°,1326,Toscolano-Maderno,70,BS,22/03/2012,,N,5054923,626016,10.61687842,45.63641172,POINT (10.61687842 45.63641172)
5863,Temperatura,°C,595,Filago v.Don Milani,190,BG,07/12/1991,,N,5053519,543342,9.55609572,45.63387247,POINT (9.55609572 45.63387247)
2006,Precipitazione,mm,100,Milano Lambrate,120,MI,29/06/2001,,N,5038171,520120,9.2575154,45.49677982,POINT (9.2575154 45.49677982)
5933,Precipitazione,mm,558,Busto Arsizio  Accam,206,VA,05/12/1998,,N,5047718,487687,8.84216546,45.58289429,POINT (8.84216546 45.58289429)
11740,Velocità Vento,m/s,111,Cassina Valsassina Moggio,1234,LC,28/02/2003,,N,5084512,538583,9.49750222,45.91309369,POINT (9.49750222 45.91309369)
8202,Temperatura,°C,858,Santa Margherita di Staffora Casanova,575,PV,01/01/2003,,N,4957210,518916,9.23905083,44.76803261,POINT (9.23905083 44.76803261)
8212,Temperatura,°C,903,Misinto,247,MB,12/03/2003,,N,5056428,505172,9.06639475,45.66138472,POINT (9.06639475 45.66138472)
9812,Temperatura,°C,670,Mantova S.Agnese,22,MN,30/12/2004,,N,5002356,641122,10.79557331,45.16057658,POINT (10.79557331 45.16057658)
5872,Precipitazione,mm,562,Mariano Comense v.le Lombardia,256,CO,23/09/1996,23/07/2016,S,5059472,514067,9.18065777,45.68865731,POINT (9.18065777 45.68865731)
9098,Precipitazione,mm,1227,Sarezzo Gardone,338,BS,01/01/2004,06/06/2013,S,5060559,592390,10.18662064,45.69242525,POINT (10.18662064 45.69242525)
14217,Velocità Vento,m/s,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.91515411,46.34981046,POINT (9.91515411 46.34981046)
6792,Precipitazione,mm,653,Brescia v.Ziziola,125,BS,15/10/1997,,N,5040836,595170,10.21846492,45.51456611,POINT (10.21846492 45.51456611)
32353,Temperatura,°C,1807,Ispra JRC,249,VA,21/04/2022,,N,5072552,471760,8.6365627,45.80595188,POINT (8.6365627 45.80595188)
